codigo,geocodigo,municipio,uf
260280,2602803,Buíque,PE
120013,1200138,Bujari,AC
150190,1501907,Bujaru,PA
350800,3508009,Buri,SP
350810,3508108,Buritama,SP
210220,2102200,Buriti,MA
520390,5203906,Buriti Alegre,GO
210230,2102309,Buriti Bravo,MA
520393,5203939,Buriti de Goiás,GO
170380,1703800,Buriti do Tocantins,TO
220200,2202000,Buriti dos Lopes,PI
220202,2202026,Buriti dos Montes,PI
210232,2102325,Buriticupu,MA
520396,5203962,Buritinópolis,GO
290475,2904753,Buritirama,BA
210235,2102358,Buritirana,MA
110045,1100452,Buritis,RO
310930,3109303,Buritis,MG
350820,3508207,Buritizal,SP
310940,3109402,Buritizeiro,MG
430270,4302709,Butiá,RS
130083,1300839,Caapiranga,AM
250300,2503001,Caaporã,PB
500240,5002407,Caarapó,MS
290480,2904803,Caatiba,BA
250310,2503100,Cabaceiras,PB
290485,2904852,Cabaceiras do Paraguaçu,BA
310945,3109451,Cabeceira Grande,MG
520400,5204003,Cabeceiras,GO
220205,2202059,Cabeceiras do Piauí,PI
250320,2503209,Cabedelo,PB
110003,1100031,Cabixi,RO
260290,2602902,Cabo de Santo Agostinho,PE
330070,3300704,Cabo Frio,RJ
310950,3109501,Cabo Verde,MG
350830,3508306,Cabrália Paulista,SP
350840,3508405,Cabreúva,SP
260300,2603009,Cabrobó,PE
420300,4203006,Caçador,SC
350850,3508504,Caçapava,SP
430280,4302808,Caçapava do Sul,RS
110060,1100601,Cacaulândia,RO
430290,4302907,Cacequi,RS
510250,5102504,Cáceres,MT
290490,2904902,Cachoeira,BA
520410,5204102,Cachoeira Alta,GO
310960,3109600,Cachoeira da Prata,MG
520420,5204201,Cachoeira de Goiás,GO
310970,3109709,Cachoeira de Minas,MG
310270,3102704,Cachoeira de Pajeú,MG
150200,1502004,Cachoeira do Arari,PA
150195,1501956,Cachoeira do Piriá,PA
430300,4303004,Cachoeira do Sul,RS
250330,2503308,Cachoeira dos Índios,PB
520425,5204250,Cachoeira Dourada,GO
310980,3109808,Cachoeira Dourada,MG
210237,2102374,Cachoeira Grande,MA
350860,3508603,Cachoeira Paulista,SP
330080,3300803,Cachoeiras de Macacu,RJ
170382,1703826,Cachoeirinha,TO
260310,2603108,Cachoeirinha,PE
430310,4303103,Cachoeirinha,RS
320120,3201209,Cachoeiro de Itapemirim,ES
250340,2503407,Cacimba de Areia,PB
250350,2503506,Cacimba de Dentro,PB
250355,2503555,Cacimbas,PB
270120,2701209,Cacimbinhas,AL
430320,4303202,Cacique Doble,RS
110004,1100049,Cacoal,RO
350870,3508702,Caconde,SP
520430,5204300,Caçu,GO
290500,2905008,Caculé,BA
290510,2905107,Caém,BA
310990,3109907,Caetanópolis,MG
290515,2905156,Caetanos,BA
311000,3110004,Caeté,MG
260320,2603207,Caetés,PE
290520,2905206,Caetité,BA
290530,2905305,Cafarnaum,BA
410340,4103404,Cafeara,PR
350880,3508801,Cafelândia,SP
410345,4103453,Cafelândia,PR
410347,4103479,Cafezal do Sul,PR
350890,3508900,Caiabu,SP
311010,3110103,Caiana,MG
520440,5204409,Caiapônia,GO
430330,4303301,Caibaté,RS
420310,4203105,Caibi,SC
430340,4303400,Caiçara,RS
250360,2503605,Caiçara,PB
240185,2401859,Caiçara do Norte,RN
240190,2401909,Caiçara do Rio do Vento,RN
240200,2402006,Caicó,RN
350900,3509007,Caieiras,SP
290540,2905404,Cairu,BA
350910,3509106,Caiuá,SP
350920,3509205,Cajamar,SP
210240,2102408,Cajapió,MA
210250,2102507,Cajari,MA
350925,3509254,Cajati,SP
250370,2503704,Cajazeiras,PB
220207,2202075,Cajazeiras do Piauí,PI
250375,2503753,Cajazeirinhas,PB
350930,3509304,Cajobi,SP
270130,2701308,Cajueiro,AL
220208,2202083,Cajueiro da Praia,PI
311020,3110202,Cajuri,MG
350940,3509403,Cajuru,SP
260330,2603306,Calçado,PE
160020,1600204,Calçoene,AP
311030,3110301,Caldas,MG
250380,2503803,Caldas Brandão,PB
520450,5204508,Caldas Novas,GO
520455,5204557,Caldazinha,GO
290550,2905503,Caldeirão Grande,BA
220209,2202091,Caldeirão Grande do Piauí,PI
410350,4103503,Califórnia,PR
420315,4203154,Calmon,SC
260340,2603405,Calumbi,PE
290560,2905602,Camacan,BA
290570,2905701,Camaçari,BA
311040,3110400,Camacho,MG
250390,2503902,Camalaú,PB
290580,2905800,Camamu,BA
311050,3110509,Camanducaia,MG
500260,5002605,Camapuã,MS
430350,4303509,Camaquã,RS
260345,2603454,Camaragibe,PE
430355,4303558,Camargo,RS
410360,4103602,Cambará,PR
430360,4303608,Cambará do Sul,RS
410370,4103701,Cambé,PR
410380,4103800,Cambira,PR
420320,4203204,Camboriú,SC
330090,3300902,Cambuci,RJ
311060,3110608,Cambuí,MG
311070,3110707,Cambuquira,MG
150210,1502103,Cametá,PA
230260,2302602,Camocim,CE
260350,2603504,Camocim de São Félix,PE
311080,3110806,Campanário,MG
311090,3110905,Campanha,MG
311100,3111002,Campestre,MG
270135,2701357,Campestre,AL
430367,4303673,Campestre da Serra,RS
520460,5204607,Campestre de Goiás,GO
210255,2102556,Campestre do Maranhão,MA
410390,4103909,Campina da Lagoa,PR
430370,4303707,Campina das Missões,RS
350945,3509452,Campina do Monte Alegre,SP
410395,4103958,Campina do Simão,PR
250400,2504009,Campina Grande,PB
410400,4104006,Campina Grande do Sul,PR
311110,3111101,Campina Verde,MG
520465,5204656,Campinaçu,GO
510260,5102603,Campinápolis,MT
350950,3509502,Campinas,SP
220210,2202109,Campinas do Piauí,PI
430380,4303806,Campinas do Sul,RS
520470,5204706,Campinorte,GO
420330,4203303,Campo Alegre,SC
270140,2701407,Campo Alegre,AL
520480,5204805,Campo Alegre de Goiás,GO
290590,2905909,Campo Alegre de Lourdes,BA
220211,2202117,Campo Alegre do Fidalgo,PI
311115,3111150,Campo Azul,MG
311120,3111200,Campo Belo,MG
420340,4203402,Campo Belo do Sul,SC
430390,4303905,Campo Bom,RS
410405,4104055,Campo Bonito,PR
280100,2801009,Campo do Brito,SE
311130,3111309,Campo do Meio,MG
410410,4104105,Campo do Tenente,PR
420350,4203501,Campo Erê,SC
311140,3111408,Campo Florido,MG
290600,2906006,Campo Formoso,BA
270150,2701506,Campo Grande,AL
500270,5002704,Campo Grande,MS
220213,2202133,Campo Grande do Piauí,PI
410420,4104204,Campo Largo,PR
220217,2202174,Campo Largo do Piauí,PI
520485,5204854,Campo Limpo de Goiás,GO
350960,3509601,Campo Limpo Paulista,SP
410425,4104253,Campo Magro,PR
220220,2202208,Campo Maior,PI
410430,4104303,Campo Mourão,PR
430400,4304002,Campo Novo,RS
110070,1100700,Campo Novo de Rondônia,RO
510263,5102637,Campo Novo do Parecis,MT
240210,2402105,Campo Redondo,RN
510267,5102678,Campo Verde,MT
311150,3111507,Campos Altos,MG
520490,5204904,Campos Belos,GO
430410,4304101,Campos Borges,RS
510268,5102686,Campos de Júlio,MT
350970,3509700,Campos do Jordão,SP
330100,3301009,Campos dos Goytacazes,RJ
311160,3111606,Campos Gerais,MG
170384,1703842,Campos Lindos,TO
420360,4203600,Campos Novos,SC
350980,3509809,Campos Novos Paulista,SP
230270,2302701,Campos Sales,CE
520495,5204953,Campos Verdes,GO
260360,2603603,Camutanga,PE
311190,3111903,Cana Verde,MG
311170,3111705,Canaã,MG
150215,1502152,Canaã dos Carajás,PA
510269,5102694,Canabrava do Norte,MT
350990,3509908,Cananéia,SP
270160,2701605,Canapi,AL
290610,2906105,Canápolis,BA
311180,3111804,Canápolis,MG
290620,2906204,Canarana,BA
510270,5102702,Canarana,MT
350995,3509957,Canas,SP
220225,2202251,Canavieira,PI
290630,2906303,Canavieiras,BA
290640,2906402,Candeal,BA
290650,2906501,Candeias,BA
311200,3112000,Candeias,MG
110080,1100809,Candeias do Jamari,RO
430420,4304200,Candelária,RS
290660,2906600,Candiba,BA
410440,4104402,Cândido de Abreu,PR
430430,4304309,Cândido Godói,RS
210260,2102606,Cândido Mendes,MA
351000,3510005,Cândido Mota,SP
351010,3510104,Cândido Rodrigues,SP
290670,2906709,Cândido Sales,BA
430435,4304358,Candiota,RS
410442,4104428,Candói,PR
430440,4304408,Canela,RS
420370,4203709,Canelinha,SC
240220,2402204,Canguaretama,RN
430450,4304507,Canguçu,RS
280110,2801108,Canhoba,SE
260370,2603702,Canhotinho,PE
230280,2302800,Canindé,CE
280120,2801207,Canindé de São Francisco,SE
351015,3510153,Canitar,SP
430460,4304606,Canoas,RS
420380,4203808,Canoinhas,SC
290680,2906808,Cansanção,BA
140017,1400175,Cantá,RR
330110,3301108,Cantagalo,RJ
410445,4104451,Cantagalo,PR
311205,3112059,Cantagalo,MG
210270,2102705,Cantanhede,MA
220230,2202307,Canto do Buriti,PI
290682,2906824,Canudos,BA
430461,4304614,Canudos do Vale,RS
130090,1300904,Canutama,AM
150220,1502202,Capanema,PA
410450,4104501,Capanema,PR
420325,4203253,Capão Alto,SC
351020,3510203,Capão Bonito,SP
430462,4304622,Capão Bonito do Sul,RS
430463,4304630,Capão da Canoa,RS
430465,4304655,Capão do Cipó,RS
430466,4304663,Capão do Leão,RS
311210,3112109,Caparaó,MG
270170,2701704,Capela,AL
280130,2801306,Capela,SE
430468,4304689,Capela de Santana,RS
351030,3510302,Capela do Alto,SP
290685,2906857,Capela do Alto Alegre,BA
311220,3112208,Capela Nova,MG
311230,3112307,Capelinha,MG
311240,3112406,Capetinga,MG
250403,2504033,Capim,PB
311250,3112505,Capim Branco,MG
290687,2906873,Capim Grosso,BA
311260,3112604,Capinópolis,MG
420390,4203907,Capinzal,SC
210275,2102754,Capinzal do Norte,MA
230290,2302909,Capistrano,CE
430469,4304697,Capitão,RS
311265,3112653,Capitão Andrade,MG
220240,2202406,Capitão de Campos,PI
311270,3112703,Capitão Enéas,MG
220245,2202455,Capitão Gervásio Oliveira,PI
410460,4104600,Capitão Leônidas Marques,PR
150230,1502301,Capitão Poço,PA
311280,3112802,Capitólio,MG
351040,3510401,Capivari,SP
420395,4203956,Capivari de Baixo,SC
430467,4304671,Capivari do Sul,RS
120017,1200179,Capixaba,AC
260380,2603801,Capoeiras,PE
311290,3112901,Caputira,MG
430471,4304713,Caraá,RS
140020,1400209,Caracaraí,RR
220250,2202505,Caracol,PI
500280,5002803,Caracol,MS
351050,3510500,Caraguatatuba,SP
311300,3113008,Caraí,MG
290689,2906899,Caraíbas,BA
410465,4104659,Carambeí,PR
311310,3113107,Caranaíba,MG
311320,3113206,Carandaí,MG
311330,3113305,Carangola,MG
330093,3300936,Carapebus,RJ
351060,3510609,Carapicuíba,SP
311340,3113404,Caratinga,MG
130100,1301001,Carauari,AM
240230,2402303,Caraúbas,RN
250407,2504074,Caraúbas,PB
220253,2202539,Caraúbas do Piauí,PI
290690,2906907,Caravelas,BA
430470,4304705,Carazinho,RS
311350,3113503,Carbonita,MG
290700,2907004,Cardeal da Silva,BA
351070,3510708,Cardoso,SP
330115,3301157,Cardoso Moreira,RJ
311360,3113602,Careaçu,MG
130110,1301100,Careiro,AM
130115,1301159,Careiro da Várzea,AM
320130,3201308,Cariacica,ES
230300,2303006,Caridade,CE
220255,2202554,Caridade do Piauí,PI
290710,2907103,Carinhanha,BA
280140,2801405,Carira,SE
230310,2303105,Cariré,CE
170386,1703867,Cariri do Tocantins,TO
230320,2303204,Caririaçu,CE
230330,2303303,Cariús,CE
510279,5102793,Carlinda,MT
410470,4104709,Carlópolis,PR
430480,4304804,Carlos Barbosa,RS
311370,3113701,Carlos Chagas,MG
430485,4304853,Carlos Gomes,RS
311380,3113800,Carmésia,MG
330120,3301207,Carmo,RJ
311390,3113909,Carmo da Cachoeira,MG
311400,3114006,Carmo da Mata,MG
311410,3114105,Carmo de Minas,MG
311420,3114204,Carmo do Cajuru,MG
311430,3114303,Carmo do Paranaíba,MG
311440,3114402,Carmo do Rio Claro,MG
520500,5205000,Carmo do Rio Verde,GO
170388,1703883,Carmolândia,TO
280150,2801504,Carmópolis,SE
311450,3114501,Carmópolis de Minas,MG
260390,2603900,Carnaíba,PE
240240,2402402,Carnaúba dos Dantas,RN
240250,2402501,Carnaubais,RN
230340,2303402,Carnaubal,CE
260392,2603926,Carnaubeira da Penha,PE
311455,3114550,Carneirinho,MG
270180,2701803,Carneiros,AL
140023,1400233,Caroebe,RR
210280,2102804,Carolina,MA
260400,2604007,Carpina,PE
311460,3114600,Carrancas,MG
250410,2504108,Carrapateira,PB
170389,1703891,Carrasco Bonito,TO
260410,2604106,Caruaru,PE
210290,2102903,Carutapera,MA
311470,3114709,Carvalhópolis,MG
311480,3114808,Carvalhos,MG
351080,3510807,Casa Branca,SP
311490,3114907,Casa Grande,MG
290720,2907202,Casa Nova,BA
430490,4304903,Casca,RS
311500,3115003,Cascalho Rico,MG
410480,4104808,Cascavel,PR
230350,2303501,Cascavel,CE
170390,1703909,Caseara,TO
430495,4304952,Caseiros,RS
330130,3301306,Casimiro de Abreu,RJ
260415,2604155,Casinhas,PE
250415,2504157,Casserengue,PB
311510,3115102,Cássia,MG
351090,3510906,Cássia dos Coqueiros,SP
500290,5002902,Cassilândia,MS
150240,1502400,Castanhal,PA
510285,5102850,Castanheira,MT
110090,1100908,Castanheiras,RO
520505,5205059,Castelândia,GO
320140,3201407,Castelo,ES
220260,2202604,Castelo do Piauí,PI
351100,3511003,Castilho,SP
410490,4104907,Castro,PR
290730,2907301,Castro Alves,BA
311530,3115300,Cataguases,MG
520510,5205109,Catalão,GO
351110,3511102,Catanduva,SP
410500,4105003,Catanduvas,PR
420400,4204004,Catanduvas,SC
230360,2303600,Catarina,CE
311535,3115359,Catas Altas,MG
311540,3115409,Catas Altas da Noruega,MG
260420,2604205,Catende,PE
351120,3511201,Catiguá,SP
250420,2504207,Catingueira,PB
290740,2907400,Catolândia,BA
250430,2504306,Catolé do Rocha,PB
290750,2907509,Catu,BA
430500,4305009,Catuípe,RS
311545,3115458,Catuji,MG
230365,2303659,Catunda,CE
520520,5205208,Caturaí,GO
290755,2907558,Caturama,BA
250435,2504355,Caturité,PB
311547,3115474,Catuti,MG
230370,2303709,Caucaia,CE
520530,5205307,Cavalcante,GO
311550,3115508,Caxambu,MG
420410,4204103,Caxambu do Sul,SC
210300,2103000,Caxias,MA
430510,4305108,Caxias do Sul,RS
220265,2202653,Caxingó,PI
240260,2402600,Ceará-Mirim,RN
210310,2103109,Cedral,MA
351130,3511300,Cedral,SP
230380,2303808,Cedro,CE
260430,2604304,Cedro,PE
280160,2801603,Cedro de São João,SE
311560,3115607,Cedro do Abaeté,MG
420415,4204152,Celso Ramos,SC
430511,4305116,Centenário,RS
170410,1704105,Centenário,TO
410510,4105102,Centenário do Sul,PR
290760,2907608,Central,BA
311570,3115706,Central de Minas,MG
210312,2103125,Central do Maranhão,MA
311580,3115805,Centralina,MG
210315,2103158,Centro do Guilherme,MA
210317,2103174,Centro Novo do Maranhão,MA
110005,1100056,Cerejeiras,RO
520540,5205406,Ceres,GO
351140,3511409,Cerqueira César,SP
351150,3511508,Cerquilho,SP
430512,4305124,Cerrito,RS
410520,4105201,Cerro Azul,PR
430513,4305132,Cerro Branco,RS
240270,2402709,Cerro Corá,RN
430515,4305157,Cerro Grande,RS
430517,4305173,Cerro Grande do Sul,RS
430520,4305207,Cerro Largo,RS
420417,4204178,Cerro Negro,SC
351160,3511607,Cesário Lange,SP
410530,4105300,Céu Azul,PR
520545,5205455,Cezarina,GO
260440,2604403,Chã de Alegria,PE
260450,2604502,Chã Grande,PE
270190,2701902,Chã Preta,AL
311590,3115904,Chácara,MG
311600,3116001,Chalé,MG
430530,4305306,Chapada,RS
170510,1705102,Chapada da Natividade,TO
170460,1704600,Chapada de Areia,TO
311610,3116100,Chapada do Norte,MG
510300,5103007,Chapada dos Guimarães,MT
311615,3116159,Chapada Gaúcha,MG
520547,5205471,Chapadão do Céu,GO
420419,4204194,Chapadão do Lageado,SC
500295,5002951,Chapadão do Sul,MS
210320,2103208,Chapadinha,MA
420420,4204202,Chapecó,SC
351170,3511706,Charqueada,SP
430535,4305355,Charqueadas,RS
430537,4305371,Charrua,RS
230390,2303907,Chaval,CE
355720,3557204,Chavantes,SP
150250,1502509,Chaves,PA
311620,3116209,Chiador,MG
430540,4305405,Chiapetta,RS
410540,4105409,Chopinzinho,PR
230393,2303931,Choró,CE
230395,2303956,Chorozinho,CE
290770,2907707,Chorrochó,BA
430543,4305439,Chuí,RS
110092,1100924,Chupinguaia,RO
430544,4305447,Chuvisca,RS
410550,4105508,Cianorte,PR
290780,2907806,Cícero Dantas,BA
410560,4105607,Cidade Gaúcha,PR
520549,5205497,Cidade Ocidental,GO
210325,2103257,Cidelândia,MA
430545,4305454,Cidreira,RS
290790,2907905,Cipó,BA
311630,3116308,Cipotânea,MG
430550,4305504,Ciríaco,RS
311640,3116407,Claraval,MG
311650,3116506,Claro dos Poções,MG
510305,5103056,Cláudia,MT
311660,3116605,Cláudio,MG
351190,3511904,Clementina,SP
410570,4105706,Clevelândia,PR
290800,2908002,Coaraci,BA
130120,1301209,Coari,AM
220270,2202703,Cocal,PI
220271,2202711,Cocal de Telha,PI
420425,4204251,Cocal do Sul,SC
220272,2202729,Cocal dos Alves,PI
510310,5103106,Cocalinho,MT
520551,5205513,Cocalzinho de Goiás,GO
290810,2908101,Cocos,BA
130130,1301308,Codajás,AM
210330,2103307,Codó,MA
210340,2103406,Coelho Neto,MA
311670,3116704,Coimbra,MG
270200,2702009,Coité do Nóia,AL
220273,2202737,Coivaras,PI
150260,1502608,Colares,PA
320150,3201506,Colatina,ES
510320,5103205,Colíder,MT
351200,3512001,Colina,SP
430558,4305587,Colinas,RS
210350,2103505,Colinas,MA
520552,5205521,Colinas do Sul,GO
170550,1705508,Colinas do Tocantins,TO
171670,1716703,Colméia,TO
510325,5103254,Colniza,MT
351210,3512100,Colômbia,SP
410580,4105805,Colombo,PR
220275,2202752,Colônia do Gurguéia,PI
220277,2202778,Colônia do Piauí,PI
270210,2702108,Colônia Leopoldina,AL
430560,4305603,Colorado,RS
410590,4105904,Colorado,PR
110006,1100064,Colorado do Oeste,RO
311680,3116803,Coluna,MG
170555,1705557,Combinado,TO
311690,3116902,Comendador Gomes,MG
330095,3300951,Comendador Levy Gasparian,RJ
311700,3117009,Comercinho,MG
510330,5103304,Comodoro,MT
250440,2504405,Conceição,PB
311710,3117108,Conceição da Aparecida,MG
320160,3201605,Conceição da Barra,ES
311520,3115201,Conceição da Barra de Minas,MG
290820,2908200,Conceição da Feira,BA
311730,3117306,Conceição das Alagoas,MG
311720,3117207,Conceição das Pedras,MG
311740,3117405,Conceição de Ipanema,MG
330140,3301405,Conceição de Macabu,RJ
290830,2908309,Conceição do Almeida,BA
150270,1502707,Conceição do Araguaia,PA
220280,2202802,Conceição do Canindé,PI
320170,3201704,Conceição do Castelo,ES
290840,2908408,Conceição do Coité,BA
290850,2908507,Conceição do Jacuípe,BA
210355,2103554,Conceição do Lago-Açu,MA
311750,3117504,Conceição do Mato Dentro,MG
311760,3117603,Conceição do Pará,MG
311770,3117702,Conceição do Rio Verde,MG
170560,1705607,Conceição do Tocantins,TO
311780,3117801,Conceição dos Ouros,MG
351220,3512209,Conchal,SP
351230,3512308,Conchas,SP
420430,4204301,Concórdia,SC
150275,1502756,Concórdia do Pará,PA
250450,2504504,Condado,PB
260460,2604601,Condado,PE
250460,2504603,Conde,PB
290860,2908606,Conde,BA
290870,2908705,Condeúba,BA
430570,4305702,Condor,RS
311783,3117836,Cônego Marinho,MG
311787,3117876,Confins,MG
510335,5103353,Confresa,MT
250470,2504702,Congo,PB
311790,3117900,Congonhal,MG
311800,3118007,Congonhas,MG
311810,3118106,Congonhas do Norte,MG
410600,4106001,Congonhinhas,PR
311820,3118205,Conquista,MG
510336,5103361,Conquista D'Oeste,MT
311830,3118304,Conselheiro Lafaiete,MG
410610,4106100,Conselheiro Mairinck,PR
311840,3118403,Conselheiro Pena,MG
311850,3118502,Consolação,MG
430580,4305801,Constantina,RS
311860,3118601,Contagem,MG
410620,4106209,Contenda,PR
290880,2908804,Contendas do Sincorá,BA
311870,3118700,Coqueiral,MG
430583,4305835,Coqueiro Baixo,RS
270220,2702207,Coqueiro Seco,AL
430585,4305850,Coqueiros do Sul,RS
311880,3118809,Coração de Jesus,MG
290890,2908903,Coração de Maria,BA
410630,4106308,Corbélia,PR
330150,3301504,Cordeiro,RJ
351240,3512407,Cordeirópolis,SP
290900,2909000,Cordeiros,BA
420435,4204350,Cordilheira Alta,SC
311890,3118908,Cordisburgo,MG
311900,3119005,Cordislândia,MG
230400,2304004,Coreaú,CE
250480,2504801,Coremas,PB
500310,5003108,Corguinho,MS
290910,2909109,Coribe,BA
311910,3119104,Corinto,MG
410640,4106407,Cornélio Procópio,PR
311920,3119203,Coroaci,MG
351250,3512506,Coroados,SP
210360,2103604,Coroatá,MA
311930,3119302,Coromandel,MG
430587,4305871,Coronel Barros,RS
430590,4305900,Coronel Bicaco,RS
410645,4106456,Coronel Domingos Soares,PR
240280,2402808,Coronel Ezequiel,RN
311940,3119401,Coronel Fabriciano,MG
420440,4204400,Coronel Freitas,SC
240290,2402907,Coronel João Pessoa,RN
290920,2909208,Coronel João Sá,BA
220285,2202851,Coronel José Dias,PI
351260,3512605,Coronel Macedo,SP
420445,4204459,Coronel Martins,SC
311950,3119500,Coronel Murta,MG
311960,3119609,Coronel Pacheco,MG
430593,4305934,Coronel Pilar,RS
500315,5003157,Coronel Sapucaia,MS
410650,4106506,Coronel Vivida,PR
311970,3119708,Coronel Xavier Chaves,MG
311980,3119807,Córrego Danta,MG
311990,3119906,Córrego do Bom Jesus,MG
520570,5205703,Córrego do Ouro,GO
311995,3119955,Córrego Fundo,MG
312000,3120003,Córrego Novo,MG
420455,4204558,Correia Pinto,SC
220290,2202901,Corrente,PI
260470,2604700,Correntes,PE
290930,2909307,Correntina,BA
260480,2604809,Cortês,PE
500320,5003207,Corumbá,MS
520580,5205802,Corumbá de Goiás,GO
520590,5205901,Corumbaíba,GO
351270,3512704,Corumbataí,SP
410655,4106555,Corumbataí do Sul,PR
110007,1100072,Corumbiara,RO
420450,4204509,Corupá,SC
270230,2702306,Coruripe,AL
351280,3512803,Cosmópolis,SP
351290,3512902,Cosmorama,SP
110008,1100080,Costa Marques,RO
500325,5003256,Costa Rica,MS
290940,2909406,Cotegipe,BA
351300,3513009,Cotia,SP
430595,4305959,Cotiporã,RS
510337,5103379,Cotriguaçu,MT
312010,3120102,Couto de Magalhães de Minas,MG
170600,1706001,Couto Magalhães,TO
430597,4305975,Coxilha,RS
500330,5003306,Coxim,MS
250485,2504850,Coxixola,PB
270235,2702355,Craíbas,AL
230410,2304103,Crateús,CE
230420,2304202,Crato,CE
351310,3513108,Cravinhos,SP
290950,2909505,Cravolândia,BA
420460,4204608,Criciúma,SC
312015,3120151,Crisólita,MG
290960,2909604,Crisópolis,BA
430600,4306007,Crissiumal,RS
312020,3120201,Cristais,MG
351320,3513207,Cristais Paulista,SP
430605,4306056,Cristal,RS
430607,4306072,Cristal do Sul,RS
170610,1706100,Cristalândia,TO
220300,2203008,Cristalândia do Piauí,PI
312030,3120300,Cristália,MG
520620,5206206,Cristalina,GO
312040,3120409,Cristiano Otoni,MG
520630,5206305,Cristianópolis,GO
312050,3120508,Cristina,MG
280170,2801702,Cristinápolis,SE
220310,2203107,Cristino Castro,PI
290970,2909703,Cristópolis,BA
520640,5206404,Crixás,GO
170625,1706258,Crixás do Tocantins,TO
230423,2304236,Croatá,CE
520650,5206503,Cromínia,GO
312060,3120607,Crucilândia,MG
230425,2304251,Cruz,CE
430610,4306106,Cruz Alta,RS
290980,2909802,Cruz das Almas,BA
250490,2504900,Cruz do Espírito Santo,PB
410680,4106803,Cruz Machado,PR
351330,3513306,Cruzália,SP
430613,4306130,Cruzaltense,RS
351340,3513405,Cruzeiro,SP
312070,3120706,Cruzeiro da Fortaleza,MG
410657,4106571,Cruzeiro do Iguaçu,PR
410660,4106605,Cruzeiro do Oeste,PR
410670,4106704,Cruzeiro do Sul,PR
430620,4306205,Cruzeiro do Sul,RS
120020,1200203,Cruzeiro do Sul,AC
240300,2403004,Cruzeta,RN
312080,3120805,Cruzília,MG
410685,4106852,Cruzmaltina,PR
351350,3513504,Cubatão,SP
250500,2505006,Cubati,PB
510340,5103403,Cuiabá,MT
250510,2505105,Cuité,PB
250523,2505238,Cuité de Mamanguape,PB
250520,2505204,Cuitegi,PB
110094,1100940,Cujubim,RO
520660,5206602,Cumari,GO
260490,2604908,Cumaru,PE
150276,1502764,Cumaru do Norte,PA
280190,2801900,Cumbe,SE
351360,3513603,Cunha,SP
420470,4204707,Cunha Porã,SC
420475,4204756,Cunhataí,SC
312083,3120839,Cuparaque,MG
260500,2605004,Cupira,PE
290990,2909901,Curaçá,BA
220320,2203206,Curimatá,PI
150277,1502772,Curionópolis,PA
410690,4106902,Curitiba,PR
420480,4204806,Curitibanos,SC
410700,4107009,Curiúva,PR
220323,2203230,Currais,PI
240310,2403103,Currais Novos,RN
250527,2505279,Curral de Cima,PB
312087,3120870,Curral de Dentro,MG
220327,2203271,Curral Novo do Piauí,PI
250530,2505303,Curral Velho,PB
150280,1502806,Curralinho,PA
220325,2203255,Curralinhos,PI
150285,1502855,Curuá,PA
150290,1502905,Curuçá,PA
210370,2103703,Cururupu,MA
510343,5103437,Curvelândia,MT
312090,3120904,Curvelo,MG
260510,2605103,Custódia,PE
160021,1600212,Cutias,AP
520670,5206701,Damianópolis,GO
250535,2505352,Damião,PB
520680,5206800,Damolândia,GO
170650,1706506,Darcinópolis,TO
291000,2910008,Dário Meira,BA
312100,3121001,Datas,MG
430630,4306304,David Canabarro,RS
210375,2103752,Davinópolis,MA
520690,5206909,Davinópolis,GO
312110,3121100,Delfim Moreira,MG
312120,3121209,Delfinópolis,MG
270240,2702405,Delmiro Gouveia,AL
312125,3121258,Delta,MG
220330,2203305,Demerval Lobão,PI
510345,5103452,Denise,MT
500345,5003454,Deodápolis,MS
230426,2304269,Deputado Irapuan Pinheiro,CE
430632,4306320,Derrubadas,RS
351370,3513702,Descalvado,SP
420490,4204905,Descanso,SC
312130,3121308,Descoberto,MG
250540,2505402,Desterro,PB
312140,3121407,Desterro de Entre Rios,MG
312150,3121506,Desterro do Melo,MG
430635,4306353,Dezesseis de Novembro,RS
351380,3513801,Diadema,SP
250560,2505600,Diamante,PB
410715,4107157,Diamante D'Oeste,PR
410710,4107108,Diamante do Norte,PR
410712,4107124,Diamante do Sul,PR
312160,3121605,Diamantina,MG
510350,5103502,Diamantino,MT
170700,1707009,Dianópolis,TO
291005,2910057,Dias d'Ávila,BA
430637,4306379,Dilermando de Aguiar,RS
312170,3121704,Diogo de Vasconcelos,MG
312180,3121803,Dionísio,MG
420500,4205001,Dionísio Cerqueira,SC
520710,5207105,Diorama,GO
351385,3513850,Dirce Reis,SP
220335,2203354,Dirceu Arcoverde,PI
280200,2802007,Divina Pastora,SE
312190,3121902,Divinésia,MG
312200,3122009,Divino,MG
312210,3122108,Divino das Laranjeiras,MG
320180,3201803,Divino de São Lourenço,ES
351390,3513900,Divinolândia,SP
312220,3122207,Divinolândia de Minas,MG
312230,3122306,Divinópolis,MG
520830,5208301,Divinópolis de Goiás,GO
170710,1707108,Divinópolis do Tocantins,TO
312235,3122355,Divisa Alegre,MG
312240,3122405,Divisa Nova,MG
312245,3122454,Divisópolis,MG
351400,3514007,Dobrada,SP
351410,3514106,Dois Córregos,SP
430640,4306403,Dois Irmãos,RS
430642,4306429,Dois Irmãos das Missões,RS
500348,5003488,Dois Irmãos do Buriti,MS
170720,1707207,Dois Irmãos do Tocantins,TO
430645,4306452,Dois Lajeados,RS
270250,2702504,Dois Riachos,AL
410720,4107207,Dois Vizinhos,PR
